activity_id,start_time,end_time,date
1051,12:50 PM,3:09 AM,4/12/2024
694,4:12 PM,2:53 AM,6/24/2024
884,7:36 PM,5:14 AM,2/8/2024
704,1:30 PM,10:00 AM,12/18/2023
536,3:48 PM,12:15 AM,4/16/2024
514,1:51 AM,8:04 PM,6/20/2024
670,5:21 PM,4:39 AM,8/1/2024
445,6:34 AM,12:51 AM,4/6/2024
871,10:38 PM,2:09 AM,11/9/2024
1067,5:47 AM,12:44 PM,4/9/2024
441,8:20 PM,4:10 PM,4/12/2024
654,10:41 PM,10:42 PM,12/27/2023
828,8:06 PM,8:37 AM,12/27/2023
799,7:23 PM,10:19 PM,10/4/2024
1073,8:07 PM,3:07 PM,4/9/2024
1118,3:45 AM,7:31 AM,7/10/2024
668,5:36 PM,4:46 PM,2/12/2024
1019,1:29 PM,7:30 AM,1/3/2024
904,8:01 AM,8:46 PM,11/2/2024
737,7:51 PM,12:46 AM,10/20/2024
868,1:48 PM,4:49 AM,2/17/2024
696,8:41 AM,7:33 AM,1/13/2024
409,8:41 AM,7:40 AM,11/25/2024
1008,6:19 AM,1:46 AM,7/20/2024
404,10:49 PM,5:12 PM,9/22/2024
418,4:43 AM,10:03 PM,2/23/2024
621,1:48 AM,7:50 PM,3/26/2024
787,11:46 PM,5:08 PM,4/16/2024
553,6:08 AM,6:49 AM,7/18/2024
986,8:36 AM,6:20 PM,9/27/2024
998,1:33 AM,3:34 PM,5/29/2024
538,9:52 PM,9:20 AM,12/29/2023
595,7:37 PM,8:02 AM,12/9/2024
942,6:07 PM,12:05 PM,11/11/2024
697,3:20 AM,7:04 PM,1/24/2024
524,10:29 AM,9:33 AM,8/20/2024
833,10:55 AM,10:03 AM,12/8/2024
991,7:24 AM,4:35 AM,2/18/2024
671,9:12 PM,8:06 PM,12/9/2024
515,9:38 PM,2:47 PM,8/29/2024
946,5:53 AM,10:24 PM,11/27/2024
976,11:51 AM,3:05 AM,10/4/2024
493,5:53 AM,7:14 AM,4/12/2024
1071,4:37 PM,11:34 AM,3/23/2024
824,9:08 PM,11:15 AM,3/5/2024
875,2:26 PM,4:00 AM,6/11/2024
731,10:02 PM,6:23 PM,1/13/2024
842,1:56 PM,1:06 PM,10/29/2024
424,9:47 AM,7:59 PM,3/13/2024
576,5:36 PM,1:38 AM,1/5/2024
551,6:51 AM,9:07 AM,3/3/2024
800,6:54 AM,2:50 PM,7/23/2024
519,12:46 AM,11:33 PM,2/9/2024
832,6:04 AM,2:48 PM,5/12/2024
521,8:29 PM,2:42 PM,7/15/2024
753,7:04 PM,1:39 PM,3/19/2024
416,9:31 PM,2:26 AM,11/9/2024
940,9:17 AM,10:36 AM,11/18/2024
734,7:28 AM,2:50 PM,11/13/2024
832,5:46 PM,8:31 AM,10/17/2024
1038,12:49 PM,10:04 AM,12/17/2023
914,1:59 PM,12:31 AM,3/16/2024
535,5:11 PM,4:29 PM,8/16/2024
1120,5:58 PM,7:59 AM,3/22/2024
995,5:18 AM,9:37 AM,12/14/2023
849,1:28 PM,8:04 PM,3/10/2024
545,5:27 AM,8:53 PM,2/21/2024
648,3:36 AM,2:58 AM,7/29/2024
848,1:20 PM,8:13 PM,9/27/2024
919,6:31 AM,3:46 AM,9/4/2024
902,7:02 AM,3:04 AM,5/24/2024
586,4:21 PM,4:03 AM,7/13/2024
1011,10:49 PM,9:16 PM,1/3/2024
1084,10:52 AM,12:28 PM,3/2/2024
1050,12:02 PM,4:08 PM,12/11/2024
760,7:32 AM,4:00 AM,5/1/2024
425,4:22 AM,5:15 AM,11/24/2024
973,6:57 PM,9:34 PM,11/4/2024
759,2:50 PM,4:54 PM,10/13/2024
1041,8:00 AM,10:56 PM,7/26/2024
779,12:57 AM,9:11 AM,9/18/2024
1086,11:05 AM,12:03 AM,10/17/2024
801,8:28 PM,2:12 AM,5/31/2024
1099,12:20 AM,8:12 PM,2/15/2024
439,2:53 AM,8:16 PM,9/29/2024
618,7:08 AM,5:36 PM,5/28/2024
1072,3:12 PM,4:24 AM,8/4/2024
750,7:16 AM,10:45 AM,9/8/2024
1086,10:46 PM,6:02 PM,8/9/2024
420,1:14 AM,10:06 AM,10/8/2024
798,12:45 PM,2:26 AM,2/11/2024
844,5:25 PM,9:42 PM,10/14/2024
652,5:42 PM,11:43 PM,3/21/2024
896,4:52 AM,1:42 AM,12/10/2024
1112,4:32 PM,12:09 AM,4/12/2024
568,2:49 AM,8:58 PM,1/24/2024
429,9:09 AM,6:12 AM,9/13/2024
832,2:51 AM,5:36 AM,7/27/2024
842,3:25 PM,9:37 AM,8/14/2024
687,4:32 AM,2:47 AM,11/28/2024
417,3:49 AM,12:09 AM,6/12/2024
909,6:45 PM,9:20 AM,11/16/2024
920,5:36 PM,4:58 PM,4/27/2024
1125,10:32 AM,11:29 PM,3/1/2024
924,12:33 PM,1:51 PM,9/16/2024
1110,11:04 AM,6:41 AM,4/13/2024
900,9:04 AM,10:41 AM,2/13/2024
867,7:14 PM,4:17 AM,5/17/2024
493,8:23 PM,1:37 PM,5/19/2024
695,9:20 AM,11:42 PM,4/2/2024
1121,8:54 PM,5:41 AM,5/1/2024
657,7:03 AM,12:15 AM,12/11/2024
944,2:17 AM,1:50 PM,8/24/2024
575,8:44 PM,7:18 PM,5/30/2024
799,10:49 PM,10:50 PM,11/25/2024
863,11:43 AM,5:44 PM,2/26/2024
854,9:53 AM,4:35 PM,5/29/2024
437,12:08 PM,11:51 PM,8/18/2024
580,8:24 PM,5:43 AM,8/4/2024
1111,9:34 AM,2:55 AM,7/27/2024
583,3:52 AM,8:53 AM,11/8/2024
691,6:40 PM,10:11 PM,8/18/2024
1044,1:20 AM,1:37 AM,5/27/2024
1089,9:08 PM,11:11 AM,1/28/2024
563,10:36 PM,11:31 AM,10/13/2024
480,4:26 PM,4:35 AM,11/11/2024
965,2:24 PM,10:34 PM,4/9/2024
618,1:18 AM,12:14 AM,6/30/2024
853,12:28 PM,11:21 PM,12/30/2023
985,1:12 PM,5:34 AM,10/21/2024
980,2:56 PM,3:51 PM,2/28/2024
601,4:59 AM,4:11 PM,2/24/2024
503,6:09 AM,3:19 PM,10/29/2024
1052,1:59 PM,3:45 PM,8/18/2024
909,10:14 PM,6:16 AM,11/5/2024
711,1:48 AM,12:44 AM,11/14/2024
604,3:49 PM,3:39 AM,7/3/2024
689,3:04 AM,9:27 AM,6/14/2024
1046,10:59 PM,2:36 AM,10/25/2024
962,4:23 AM,3:21 PM,9/16/2024
536,7:25 AM,1:54 PM,7/25/2024
772,10:16 PM,10:56 AM,2/8/2024
1041,7:43 AM,10:20 AM,6/2/2024
525,12:45 PM,7:47 PM,8/13/2024
652,5:45 PM,1:14 PM,4/12/2024
507,6:21 PM,10:43 PM,3/15/2024
431,10:22 AM,6:03 AM,3/22/2024
704,3:37 PM,1:17 AM,11/9/2024
586,6:45 PM,2:13 PM,5/19/2024
996,12:55 PM,7:01 AM,5/8/2024
762,10:08 PM,6:52 AM,3/19/2024
544,9:44 PM,8:21 PM,11/24/2024
773,1:19 PM,2:41 PM,1/19/2024
656,1:17 PM,7:23 AM,1/12/2024
851,1:28 AM,4:22 PM,8/11/2024
1019,12:58 AM,12:58 AM,11/7/2024
595,11:52 AM,9:02 PM,6/20/2024
652,5:57 AM,12:16 PM,6/11/2024
526,8:16 AM,11:47 PM,2/9/2024
494,11:21 PM,1:49 PM,4/15/2024
653,8:38 AM,6:06 AM,7/19/2024
836,8:47 AM,6:20 PM,5/14/2024
1088,8:37 PM,4:59 AM,5/13/2024
453,3:58 PM,10:58 PM,10/17/2024
960,11:59 AM,2:43 AM,11/6/2024
735,10:57 AM,7:05 AM,1/24/2024
581,9:43 PM,8:22 PM,10/5/2024
784,11:36 AM,5:43 AM,5/7/2024
948,6:56 AM,7:53 AM,11/2/2024
441,6:48 AM,8:21 AM,12/29/2023
801,10:28 PM,2:17 AM,8/20/2024
806,12:20 PM,5:17 PM,5/12/2024
549,6:04 PM,10:14 AM,5/26/2024
1075,4:08 AM,6:18 PM,4/10/2024
1096,10:42 AM,5:35 AM,8/29/2024
867,8:48 PM,4:16 AM,5/6/2024
514,11:08 PM,8:22 PM,9/13/2024
568,8:09 PM,5:38 PM,2/17/2024
1000,10:23 AM,6:44 PM,6/3/2024
1082,10:10 PM,8:35 PM,4/18/2024
518,5:21 PM,3:24 PM,5/12/2024
550,12:17 PM,1:01 AM,9/8/2024
1057,5:11 AM,12:42 AM,4/1/2024
449,5:54 PM,9:36 AM,11/29/2024
433,9:35 AM,12:31 AM,2/23/2024
603,8:47 AM,9:18 PM,9/28/2024
846,7:28 AM,2:36 PM,11/11/2024
1048,9:37 PM,9:34 AM,4/24/2024
573,12:53 AM,3:41 PM,9/11/2024
862,11:54 PM,9:47 AM,10/26/2024
565,2:15 AM,6:22 AM,10/11/2024
746,3:16 PM,8:42 AM,4/28/2024
503,11:07 PM,11:57 AM,7/26/2024
623,10:42 AM,4:43 AM,12/8/2024
843,5:48 PM,11:13 AM,3/17/2024
529,12:04 PM,10:01 AM,1/29/2024
958,10:18 PM,6:42 AM,2/9/2024
846,9:17 PM,5:26 AM,6/4/2024
437,7:02 AM,3:51 AM,1/30/2024
536,12:00 PM,3:30 AM,11/18/2024
1101,7:10 PM,7:42 PM,5/27/2024
1121,12:52 AM,2:15 PM,1/9/2024
399,6:58 PM,3:40 AM,9/30/2024
654,10:23 AM,8:18 PM,7/17/2024
987,12:49 AM,2:45 AM,6/15/2024
1066,7:01 AM,6:26 AM,7/19/2024
564,8:42 PM,7:02 AM,5/10/2024
676,4:37 AM,9:08 PM,1/13/2024
1070,4:49 PM,11:23 PM,8/15/2024
847,1:58 PM,12:18 AM,1/22/2024
493,2:30 AM,6:34 AM,5/3/2024
838,4:53 PM,11:07 AM,11/27/2024
992,1:42 AM,6:42 AM,12/29/2023
683,10:57 AM,6:20 PM,3/25/2024
701,6:14 PM,7:21 PM,9/2/2024
516,10:11 AM,10:17 AM,5/27/2024
585,6:35 PM,3:51 PM,11/22/2024
489,3:27 PM,7:43 PM,10/5/2024
979,10:40 AM,4:18 PM,3/1/2024
730,2:40 AM,9:19 PM,6/11/2024
558,8:17 AM,4:39 PM,6/18/2024
725,7:02 AM,1:44 AM,4/19/2024
840,7:00 PM,5:42 PM,9/25/2024
495,5:26 AM,6:29 AM,7/24/2024
461,4:52 PM,3:28 AM,2/5/2024
958,2:42 PM,4:45 AM,7/1/2024
584,10:01 PM,7:27 AM,3/15/2024
412,10:12 PM,12:36 PM,3/31/2024
751,8:10 PM,3:56 AM,5/24/2024
1089,12:05 AM,5:01 PM,6/19/2024
443,7:29 PM,4:28 PM,10/15/2024
1096,2:33 PM,3:08 PM,6/19/2024
452,11:36 PM,5:44 AM,9/18/2024
773,7:53 AM,1:06 PM,1/28/2024
639,1:53 AM,3:37 PM,3/21/2024
1088,9:19 AM,4:46 AM,5/25/2024
683,11:14 AM,11:20 AM,4/13/2024
1026,5:15 PM,11:25 AM,3/15/2024
954,4:37 AM,10:41 AM,9/22/2024
753,11:36 PM,5:09 PM,5/10/2024
642,5:03 AM,8:06 AM,7/3/2024
818,1:57 AM,6:31 AM,4/18/2024
969,7:59 PM,2:54 PM,10/26/2024
958,10:02 PM,12:41 PM,4/14/2024
850,9:38 PM,8:37 PM,7/13/2024
657,3:30 PM,12:56 PM,10/5/2024
668,1:21 AM,1:53 PM,9/27/2024
490,11:54 PM,3:32 AM,3/9/2024
930,9:19 AM,1:28 AM,9/3/2024
710,1:24 AM,3:43 PM,4/20/2024
1014,8:55 PM,9:10 PM,2/11/2024
1092,11:45 PM,11:52 AM,2/15/2024
712,4:39 PM,3:06 PM,6/20/2024
565,5:14 AM,12:50 AM,5/23/2024
1105,3:48 AM,8:12 AM,3/14/2024
1031,8:11 AM,1:52 PM,11/1/2024
741,11:41 AM,7:01 PM,11/6/2024
948,9:36 AM,9:04 PM,5/1/2024
861,6:49 PM,2:05 AM,3/9/2024
748,10:57 PM,4:15 AM,5/6/2024
1064,2:19 PM,4:53 AM,12/30/2023
706,8:09 PM,4:30 AM,2/16/2024
902,8:41 AM,2:54 AM,6/11/2024
953,3:19 AM,9:11 AM,3/1/2024
638,1:54 AM,6:13 PM,11/7/2024
845,12:44 AM,7:29 PM,5/4/2024
1002,1:04 PM,5:41 PM,10/26/2024
991,8:32 AM,11:16 AM,4/20/2024
583,3:59 AM,5:04 AM,2/23/2024
749,5:21 PM,9:48 AM,7/11/2024
855,4:52 AM,12:41 AM,10/12/2024
500,10:44 AM,10:52 PM,12/25/2023
653,6:43 PM,10:06 PM,4/25/2024
527,8:56 PM,8:51 AM,5/25/2024
446,3:50 AM,11:14 PM,2/14/2024
980,3:18 AM,9:32 PM,1/15/2024
911,11:45 PM,6:07 AM,9/1/2024
992,7:41 AM,10:29 AM,1/1/2024
603,1:57 PM,9:49 AM,4/4/2024
861,3:32 AM,1:29 AM,4/21/2024
416,3:14 AM,2:18 AM,5/8/2024
555,6:03 AM,3:23 PM,7/8/2024
929,3:15 PM,7:08 AM,1/3/2024
532,2:31 PM,7:48 PM,8/1/2024
553,8:23 AM,3:43 AM,7/4/2024
803,8:01 AM,8:36 AM,11/17/2024
747,11:47 AM,7:16 PM,4/29/2024
1074,2:08 PM,10:36 AM,1/1/2024
937,8:05 PM,7:03 AM,8/15/2024
703,2:27 PM,6:40 AM,12/2/2024
576,2:41 AM,8:28 AM,4/9/2024
824,6:42 PM,5:06 PM,10/25/2024
399,7:06 PM,9:32 AM,2/1/2024
506,8:34 AM,5:31 PM,11/10/2024
1104,5:55 AM,6:38 AM,9/13/2024
436,1:23 AM,11:09 PM,6/3/2024
974,1:19 AM,8:47 PM,7/26/2024
805,8:54 PM,3:58 AM,7/16/2024
525,5:46 PM,4:30 AM,4/15/2024
453,5:59 AM,11:40 AM,1/6/2024
905,8:50 PM,1:49 PM,7/3/2024
1039,1:12 AM,4:08 PM,7/11/2024
724,3:52 AM,8:07 PM,1/24/2024
966,6:31 PM,6:10 AM,12/24/2023
451,7:53 PM,1:56 PM,1/31/2024
713,4:44 PM,10:37 AM,5/19/2024
404,4:15 AM,10:07 PM,5/23/2024
968,1:32 PM,4:22 PM,8/2/2024
628,12:41 AM,6:43 PM,8/15/2024
732,9:39 PM,11:08 AM,5/14/2024
450,1:59 AM,4:25 AM,9/12/2024
775,1:40 AM,5:30 PM,12/21/2023
958,10:48 AM,3:16 PM,3/8/2024
800,2:45 PM,2:30 PM,12/1/2024
601,3:18 PM,3:47 AM,9/12/2024
465,5:02 PM,3:21 PM,4/28/2024
998,12:04 AM,2:11 AM,9/16/2024
601,4:00 AM,5:10 AM,11/13/2024
546,4:27 AM,3:39 AM,5/10/2024
573,2:28 PM,6:57 PM,11/15/2024
804,12:48 PM,1:37 PM,3/28/2024
1113,3:24 PM,4:09 AM,2/5/2024
409,2:12 PM,3:06 AM,2/18/2024
526,11:36 PM,4:11 AM,7/19/2024
645,4:58 AM,1:58 AM,6/9/2024
963,6:59 PM,1:05 PM,6/25/2024
768,10:52 AM,3:08 PM,8/14/2024
666,12:08 PM,10:24 PM,12/13/2023
614,11:52 PM,7:53 AM,2/8/2024
604,8:16 PM,3:37 AM,11/1/2024
690,12:00 PM,8:28 AM,9/17/2024
948,2:12 AM,9:46 AM,8/25/2024
736,4:25 AM,4:14 AM,6/2/2024
685,2:23 PM,9:18 PM,1/1/2024
798,12:41 AM,5:19 PM,3/27/2024
704,9:03 AM,7:34 PM,4/18/2024
857,11:10 PM,2:43 AM,5/30/2024
905,11:01 PM,9:49 PM,5/9/2024
1109,12:35 AM,10:28 PM,7/25/2024
966,10:27 PM,6:47 PM,11/10/2024
591,6:40 AM,1:12 AM,10/27/2024
735,6:36 PM,12:40 AM,1/19/2024
823,8:53 AM,6:04 AM,3/31/2024
678,6:01 AM,11:08 AM,4/15/2024
664,3:21 AM,2:33 PM,6/5/2024
784,2:44 PM,8:35 PM,8/31/2024
626,6:48 PM,4:58 PM,11/4/2024
758,10:27 PM,8:56 AM,12/28/2023
592,12:16 AM,2:01 AM,5/17/2024
498,5:39 PM,10:51 PM,6/3/2024
608,8:36 AM,12:39 PM,4/27/2024
992,5:25 PM,6:24 PM,6/16/2024
458,1:36 PM,5:21 AM,3/7/2024
696,7:05 AM,6:54 AM,12/26/2023
1106,4:25 AM,10:47 AM,9/29/2024
924,4:56 PM,2:52 AM,10/27/2024
460,3:43 AM,8:44 AM,6/14/2024
699,6:41 PM,12:45 AM,11/3/2024
593,6:15 AM,10:22 PM,8/12/2024
716,10:38 AM,10:20 AM,7/3/2024
534,10:46 PM,12:20 AM,12/26/2023
411,3:56 PM,3:15 AM,10/22/2024
943,12:39 AM,5:26 AM,3/3/2024
879,3:35 PM,11:33 AM,10/1/2024
489,1:29 PM,11:36 PM,1/18/2024
475,5:55 AM,12:59 AM,5/13/2024
765,4:58 PM,11:21 PM,11/19/2024
917,10:24 AM,1:45 AM,10/6/2024
950,1:03 AM,8:08 PM,12/16/2023
890,8:54 PM,9:55 PM,10/14/2024
508,9:42 PM,7:03 PM,3/16/2024
541,5:06 AM,8:17 PM,6/10/2024
647,12:44 AM,7:38 AM,4/1/2024
404,6:57 PM,8:16 AM,5/12/2024
738,6:05 AM,12:58 PM,2/20/2024
856,7:45 AM,11:27 PM,4/1/2024
810,3:54 PM,12:46 AM,7/7/2024
676,8:03 AM,12:46 AM,6/5/2024
753,1:05 AM,6:19 PM,7/22/2024
651,2:46 PM,6:49 PM,12/29/2023
807,2:17 AM,2:39 PM,12/1/2024
1105,12:44 PM,5:58 PM,2/19/2024
613,5:28 PM,8:30 AM,9/24/2024
767,3:16 PM,12:30 PM,1/14/2024
929,5:33 PM,8:25 AM,7/5/2024
1080,7:10 PM,6:46 AM,1/29/2024
695,1:13 PM,10:39 PM,4/14/2024
1025,9:55 PM,9:11 PM,10/15/2024
616,5:16 AM,2:08 PM,4/3/2024
842,10:23 PM,12:13 AM,7/22/2024
440,8:54 AM,3:00 PM,8/26/2024
1100,11:55 AM,9:43 AM,6/10/2024
905,11:48 AM,4:07 AM,10/23/2024
604,8:59 PM,6:18 AM,9/19/2024
493,4:01 PM,4:32 AM,8/19/2024
652,6:30 PM,7:06 AM,7/24/2024
654,10:34 AM,7:47 PM,6/19/2024
