activity_id,start_time,end_time,date
1057,1:57 PM,8:40 PM,8/11/2024
535,4:11 AM,12:15 PM,8/20/2024
803,3:58 AM,7:46 AM,11/6/2024
1095,4:08 AM,9:40 PM,10/21/2024
697,8:32 PM,11:15 AM,6/16/2024
832,3:54 PM,4:11 PM,9/26/2024
566,5:40 PM,7:35 AM,8/7/2024
943,12:34 AM,7:35 AM,3/15/2024
1104,2:21 PM,1:10 PM,9/28/2024
715,3:51 AM,5:54 PM,12/3/2024
990,6:05 PM,11:36 PM,7/17/2024
733,6:24 AM,6:25 AM,9/3/2024
1026,6:00 AM,2:23 AM,10/8/2024
1024,11:18 AM,12:10 PM,8/30/2024
1044,5:17 AM,5:03 PM,2/22/2024
592,3:16 PM,7:36 AM,12/1/2024
780,12:23 AM,9:11 AM,6/28/2024
645,12:35 PM,1:39 PM,2/25/2024
1049,7:53 PM,4:24 PM,7/28/2024
1105,5:17 PM,3:54 PM,11/13/2024
723,3:41 PM,6:04 PM,2/13/2024
607,2:55 AM,5:05 AM,7/19/2024
899,10:11 AM,12:43 PM,7/7/2024
539,8:00 AM,3:12 PM,6/15/2024
586,10:04 AM,6:22 PM,2/7/2024
615,4:36 PM,8:07 PM,3/16/2024
728,7:21 PM,6:22 PM,7/16/2024
469,2:54 AM,12:04 AM,3/2/2024
507,2:04 AM,8:26 PM,10/5/2024
777,1:40 AM,1:48 AM,6/22/2024
923,5:11 PM,11:31 PM,7/26/2024
610,10:56 PM,4:37 AM,1/17/2024
1064,5:55 PM,3:54 AM,5/2/2024
844,4:23 AM,12:21 PM,6/24/2024
1004,7:19 PM,3:25 AM,3/4/2024
409,1:05 AM,11:07 PM,1/14/2024
1043,6:25 PM,6:56 AM,5/2/2024
755,4:25 AM,9:58 AM,8/10/2024
484,12:03 PM,7:34 PM,10/26/2024
598,10:37 PM,12:33 AM,1/24/2024
816,4:25 PM,7:33 AM,12/29/2023
568,6:22 PM,10:04 AM,10/12/2024
498,12:13 AM,5:05 PM,6/3/2024
419,7:57 AM,11:58 AM,10/15/2024
548,1:15 AM,6:38 PM,5/16/2024
622,5:20 PM,11:41 PM,9/13/2024
945,4:23 PM,4:14 AM,6/9/2024
986,3:25 AM,3:01 AM,5/7/2024
1022,11:22 PM,10:45 PM,10/30/2024
649,1:20 AM,5:52 PM,5/25/2024
746,12:55 AM,12:09 AM,7/12/2024
570,3:56 AM,3:42 AM,2/24/2024
1026,1:15 AM,12:34 AM,8/28/2024
1029,6:29 PM,6:04 AM,6/17/2024
506,11:27 PM,11:39 AM,9/19/2024
445,9:12 AM,4:47 PM,11/11/2024
835,9:40 AM,4:17 PM,3/12/2024
599,5:54 PM,2:48 AM,3/5/2024
903,1:03 PM,4:25 AM,7/26/2024
636,12:42 PM,4:17 PM,6/30/2024
472,10:22 AM,4:18 PM,8/30/2024
620,2:29 PM,11:12 PM,1/30/2024
973,8:23 AM,12:18 AM,5/25/2024
997,9:37 AM,8:25 AM,1/27/2024
735,10:19 AM,12:03 AM,10/9/2024
1094,9:33 AM,9:00 AM,2/13/2024
1117,9:09 AM,6:01 PM,6/28/2024
580,9:11 PM,3:19 AM,8/29/2024
1031,12:24 PM,2:15 PM,10/18/2024
470,12:12 AM,6:51 AM,6/3/2024
736,12:55 PM,12:42 AM,9/14/2024
593,5:39 AM,5:33 PM,1/6/2024
1052,9:57 AM,9:32 PM,4/27/2024
765,11:21 AM,5:55 PM,3/15/2024
1066,6:36 PM,10:03 AM,9/30/2024
1063,8:25 AM,12:08 PM,4/28/2024
407,12:32 AM,4:16 AM,1/26/2024
427,12:00 PM,2:55 PM,11/24/2024
446,1:52 AM,12:26 AM,9/25/2024
481,8:14 PM,8:15 AM,3/11/2024
858,11:28 PM,9:59 PM,4/14/2024
731,6:49 AM,11:02 AM,1/2/2024
1035,3:31 PM,4:58 AM,6/11/2024
1124,2:12 PM,10:58 PM,12/14/2023
923,2:27 AM,12:33 AM,3/15/2024
774,2:06 PM,3:21 AM,9/11/2024
602,4:33 AM,8:22 PM,8/14/2024
989,11:38 PM,3:38 PM,4/13/2024
1053,2:10 PM,3:51 AM,7/7/2024
1043,11:13 AM,1:27 AM,12/31/2023
614,5:51 PM,4:09 AM,4/3/2024
1081,7:14 PM,1:02 PM,2/2/2024
577,7:58 PM,12:30 PM,4/29/2024
846,12:55 PM,5:23 AM,1/1/2024
900,5:28 PM,10:34 AM,12/19/2023
590,11:57 PM,2:16 PM,2/19/2024
650,3:38 AM,6:09 AM,3/9/2024
699,6:12 PM,2:54 AM,5/24/2024
1028,5:01 PM,3:59 AM,1/12/2024
552,5:48 AM,10:15 AM,6/26/2024
517,1:15 PM,1:31 PM,6/7/2024
465,8:04 AM,7:41 AM,9/28/2024
1055,8:54 PM,4:16 PM,12/3/2024
743,9:39 PM,1:09 PM,7/8/2024
493,4:39 PM,11:37 PM,5/14/2024
602,9:11 PM,1:38 PM,10/21/2024
868,4:57 AM,12:11 PM,1/15/2024
935,12:49 PM,4:21 PM,4/30/2024
488,6:51 AM,4:19 PM,3/5/2024
693,5:23 AM,9:57 PM,9/26/2024
854,1:50 AM,1:42 AM,10/8/2024
496,3:14 PM,12:12 AM,3/27/2024
790,5:39 AM,8:04 AM,5/28/2024
908,6:42 PM,4:53 AM,12/24/2023
1090,5:41 PM,5:28 AM,10/27/2024
493,6:10 AM,10:50 PM,1/1/2024
478,11:35 AM,9:06 AM,12/30/2023
1023,4:50 PM,1:26 PM,12/10/2024
882,8:36 PM,9:02 AM,1/8/2024
944,9:11 AM,12:38 PM,10/24/2024
1078,8:35 PM,6:40 PM,2/8/2024
889,8:04 AM,3:35 AM,2/1/2024
477,10:37 AM,4:59 PM,12/3/2024
803,10:20 AM,7:11 AM,4/27/2024
667,3:30 PM,12:03 AM,4/15/2024
593,10:59 PM,5:14 PM,8/19/2024
781,4:56 PM,7:01 PM,10/1/2024
623,2:43 PM,8:54 PM,11/7/2024
1015,12:07 AM,8:45 AM,9/7/2024
784,3:59 PM,4:39 PM,6/27/2024
1055,4:44 PM,3:57 AM,10/24/2024
613,10:54 AM,7:45 AM,12/6/2024
717,9:22 PM,2:09 PM,7/3/2024
611,4:30 PM,11:35 PM,1/15/2024
469,8:59 PM,10:32 AM,12/25/2023
822,12:30 AM,9:48 AM,1/7/2024
966,12:31 AM,5:17 AM,5/27/2024
887,3:03 PM,7:30 PM,1/20/2024
795,6:21 AM,10:25 AM,12/11/2024
1055,10:37 PM,12:57 PM,10/17/2024
937,8:21 PM,7:34 PM,5/7/2024
955,8:26 PM,4:31 PM,9/3/2024
842,5:05 PM,2:53 AM,4/4/2024
1053,6:00 AM,12:41 PM,3/6/2024
788,4:46 PM,6:07 PM,6/21/2024
1104,6:38 AM,5:48 PM,9/18/2024
875,8:47 AM,11:47 AM,7/16/2024
492,10:32 PM,8:40 AM,8/8/2024
1028,4:14 PM,9:37 PM,10/8/2024
1018,11:48 AM,12:58 PM,2/4/2024
660,6:24 PM,4:59 PM,7/28/2024
1090,12:22 PM,7:40 AM,4/13/2024
889,11:40 AM,7:47 AM,5/25/2024
515,9:46 AM,2:31 AM,11/10/2024
559,3:24 PM,5:18 AM,8/23/2024
719,6:23 PM,3:43 AM,3/9/2024
907,3:25 PM,3:55 AM,9/10/2024
902,8:54 PM,11:21 PM,5/22/2024
695,2:16 PM,4:03 PM,11/6/2024
977,7:55 PM,5:16 PM,10/9/2024
1015,12:07 PM,11:20 AM,12/10/2024
624,6:02 PM,10:33 AM,1/2/2024
847,4:06 PM,7:28 PM,4/4/2024
1054,5:59 PM,6:04 AM,7/25/2024
554,10:26 PM,8:43 PM,10/19/2024
850,4:30 AM,3:06 PM,8/19/2024
496,3:26 PM,6:52 AM,7/15/2024
938,5:33 AM,7:45 AM,10/8/2024
638,1:20 PM,2:56 PM,2/2/2024
634,10:15 PM,11:52 PM,11/29/2024
1032,11:26 PM,5:39 PM,10/15/2024
1065,3:35 AM,6:28 AM,12/2/2024
1037,8:39 PM,2:15 PM,4/5/2024
761,5:26 AM,11:13 AM,4/30/2024
838,5:59 AM,9:22 AM,12/26/2023
992,4:40 PM,9:50 AM,3/20/2024
988,2:38 PM,8:16 AM,12/6/2024
666,1:24 PM,5:56 PM,6/21/2024
921,10:26 AM,11:12 AM,9/9/2024
462,9:21 AM,11:23 AM,5/22/2024
972,4:20 AM,7:37 PM,4/11/2024
600,10:03 PM,12:11 AM,2/16/2024
807,7:50 PM,9:03 PM,7/15/2024
1115,12:10 AM,1:58 AM,3/30/2024
521,4:07 PM,3:33 PM,9/15/2024
870,1:27 AM,3:00 PM,4/20/2024
1114,11:55 AM,4:52 PM,2/29/2024
634,11:56 AM,4:24 AM,8/18/2024
464,5:35 AM,2:42 PM,3/24/2024
410,5:45 PM,1:23 AM,11/17/2024
867,3:51 AM,4:22 AM,6/10/2024
752,12:45 AM,12:09 PM,2/2/2024
830,1:43 AM,4:21 AM,1/17/2024
768,3:26 AM,9:41 AM,10/20/2024
867,10:49 PM,9:21 PM,5/8/2024
679,11:39 AM,1:28 AM,8/20/2024
415,9:39 PM,2:34 AM,8/22/2024
628,3:21 PM,7:35 AM,8/2/2024
824,3:50 PM,5:22 AM,6/15/2024
425,5:12 AM,2:55 PM,11/16/2024
554,7:09 AM,10:50 PM,5/22/2024
519,1:27 AM,3:31 PM,1/10/2024
550,6:58 PM,6:44 AM,11/18/2024
932,8:57 AM,8:44 AM,8/3/2024
846,6:03 AM,4:54 PM,11/15/2024
520,11:21 PM,7:16 PM,7/26/2024
540,1:08 PM,4:13 PM,12/16/2023
751,11:52 PM,1:50 PM,4/10/2024
961,12:10 PM,7:09 AM,1/12/2024
957,8:56 AM,4:29 PM,8/28/2024
825,2:10 AM,10:34 AM,8/31/2024
1117,12:31 AM,11:40 PM,1/4/2024
844,4:27 AM,8:39 PM,5/9/2024
797,12:51 PM,4:23 PM,8/6/2024
886,4:24 PM,2:28 PM,2/8/2024
768,7:50 PM,7:51 PM,7/22/2024
782,11:04 PM,4:53 PM,12/11/2024
958,12:12 PM,2:52 AM,10/6/2024
1014,11:01 AM,10:22 AM,8/15/2024
411,5:24 AM,3:08 AM,8/22/2024
767,11:13 PM,12:56 PM,10/3/2024
411,9:52 AM,4:53 PM,3/3/2024
399,9:01 PM,5:46 AM,5/21/2024
590,9:35 PM,1:10 AM,12/18/2023
1034,12:48 PM,6:14 PM,11/4/2024
1090,3:23 PM,8:16 AM,3/26/2024
754,2:14 AM,1:16 AM,11/15/2024
951,11:26 AM,3:44 AM,4/12/2024
824,12:50 AM,11:15 AM,1/16/2024
834,6:25 AM,7:36 PM,6/22/2024
709,9:51 PM,2:12 PM,2/29/2024
940,3:30 PM,9:43 PM,3/16/2024
644,3:03 PM,4:45 PM,5/1/2024
696,12:53 AM,2:00 AM,11/24/2024
778,8:54 PM,4:54 AM,9/13/2024
670,12:38 AM,12:18 AM,6/1/2024
1009,5:58 PM,7:44 PM,11/7/2024
508,4:25 PM,12:45 PM,10/11/2024
810,2:16 AM,10:46 PM,5/29/2024
992,8:42 PM,3:28 PM,3/21/2024
414,7:25 PM,12:25 AM,3/27/2024
796,12:17 AM,7:50 PM,4/21/2024
425,12:45 PM,10:37 AM,12/15/2023
614,3:28 AM,2:09 PM,12/10/2024
413,2:56 AM,7:34 PM,3/2/2024
948,8:10 PM,5:52 PM,6/7/2024
731,8:03 PM,12:09 PM,11/20/2024
1018,8:59 AM,7:50 AM,6/5/2024
727,2:25 AM,4:02 AM,11/28/2024
1123,12:51 PM,4:14 AM,12/19/2023
494,7:55 PM,4:08 AM,5/21/2024
886,5:53 AM,10:41 PM,1/19/2024
593,5:30 PM,3:07 PM,4/19/2024
1090,7:41 AM,3:36 PM,11/24/2024
585,7:33 AM,10:23 AM,3/13/2024
553,7:30 AM,2:31 PM,8/9/2024
606,12:56 AM,1:16 AM,9/10/2024
883,6:35 AM,4:07 AM,11/21/2024
915,6:49 PM,3:44 PM,11/17/2024
451,10:40 AM,10:14 AM,5/11/2024
1004,6:22 AM,10:16 AM,1/18/2024
777,5:56 PM,11:48 AM,10/13/2024
958,9:17 PM,9:11 PM,5/20/2024
798,1:50 PM,9:08 PM,2/22/2024
428,9:06 PM,12:14 PM,10/7/2024
904,4:46 PM,8:10 PM,4/9/2024
548,12:55 PM,4:01 PM,4/3/2024
734,1:22 PM,8:18 AM,8/20/2024
541,5:14 AM,12:56 AM,3/8/2024
409,12:38 AM,9:19 PM,10/26/2024
417,6:53 AM,12:07 PM,6/13/2024
645,7:26 AM,1:37 AM,1/4/2024
1029,11:20 AM,1:53 PM,5/7/2024
917,4:06 AM,9:51 AM,12/20/2023
568,4:44 AM,2:13 AM,6/1/2024
425,11:34 AM,10:54 PM,12/21/2023
571,11:05 AM,7:52 PM,4/7/2024
560,6:01 AM,3:30 PM,8/23/2024
574,1:09 AM,3:36 AM,6/21/2024
1005,4:43 PM,1:50 AM,3/1/2024
406,1:32 AM,12:29 AM,12/27/2023
501,4:21 PM,5:46 AM,1/18/2024
798,12:55 AM,2:50 PM,10/10/2024
715,3:24 AM,12:14 AM,12/15/2023
925,6:44 AM,3:55 AM,9/19/2024
654,8:11 PM,7:19 AM,5/4/2024
648,6:18 PM,3:18 PM,5/20/2024
667,5:11 PM,5:59 PM,3/4/2024
830,4:40 AM,2:24 AM,11/19/2024
429,10:51 PM,7:39 PM,6/18/2024
443,8:15 PM,11:49 PM,5/5/2024
1025,5:55 AM,4:03 AM,8/27/2024
561,11:36 AM,11:41 PM,10/5/2024
631,9:01 PM,2:51 PM,8/3/2024
435,11:11 PM,12:57 AM,12/3/2024
1023,9:41 AM,5:58 AM,11/26/2024
794,9:48 AM,3:52 PM,7/30/2024
882,11:45 AM,4:45 AM,10/24/2024
1052,6:13 AM,3:32 AM,12/15/2023
850,8:29 AM,3:15 AM,10/29/2024
654,2:15 PM,4:06 AM,7/30/2024
732,2:22 AM,5:57 AM,10/24/2024
1050,12:57 AM,8:33 AM,8/1/2024
655,4:43 PM,8:39 PM,7/3/2024
927,10:29 PM,7:36 PM,9/10/2024
749,11:45 AM,2:25 AM,2/19/2024
996,10:01 AM,5:08 AM,6/2/2024
502,6:16 PM,11:36 PM,7/2/2024
707,2:25 AM,1:22 PM,2/24/2024
1091,4:14 PM,1:06 PM,9/7/2024
1004,8:25 AM,9:39 PM,1/13/2024
919,6:14 AM,7:27 AM,9/6/2024
958,1:47 AM,8:40 AM,4/7/2024
1117,3:06 AM,10:14 PM,3/13/2024
999,9:51 PM,10:36 AM,6/30/2024
948,9:45 AM,9:16 PM,5/25/2024
553,10:10 AM,11:15 AM,12/1/2024
1081,4:32 AM,8:06 PM,1/17/2024
746,10:13 AM,4:58 PM,5/5/2024
490,12:19 AM,5:03 PM,9/19/2024
986,4:01 PM,5:59 PM,3/24/2024
458,9:04 PM,3:32 AM,5/23/2024
516,10:52 PM,6:43 PM,1/20/2024
700,11:18 PM,8:14 AM,1/4/2024
405,11:36 PM,12:26 AM,11/21/2024
987,9:21 PM,10:20 PM,2/26/2024
869,4:37 PM,12:10 PM,4/14/2024
819,12:36 AM,3:35 AM,5/19/2024
489,5:09 AM,5:23 PM,9/5/2024
889,10:59 PM,3:39 AM,5/31/2024
878,11:58 PM,7:28 AM,2/7/2024
619,3:40 PM,12:57 AM,2/15/2024
475,4:30 PM,5:50 AM,2/24/2024
999,8:35 AM,6:06 PM,10/6/2024
552,10:27 PM,1:54 AM,8/20/2024
854,5:54 PM,8:46 PM,5/6/2024
544,9:48 PM,4:47 PM,9/22/2024
1018,9:33 PM,9:06 AM,5/21/2024
795,2:12 AM,6:34 AM,7/15/2024
1121,6:58 PM,10:21 AM,2/9/2024
1105,2:47 PM,8:48 PM,1/21/2024
570,6:35 AM,7:33 AM,10/11/2024
412,9:29 AM,3:04 AM,2/17/2024
422,5:12 PM,12:58 AM,4/9/2024
1085,10:02 PM,1:23 AM,10/28/2024
831,7:17 PM,11:32 AM,8/7/2024
1020,6:22 PM,2:07 AM,5/28/2024
734,10:38 AM,10:50 AM,12/28/2023
1072,6:39 PM,1:01 AM,12/21/2023
692,11:18 AM,10:48 AM,8/31/2024
995,9:21 PM,3:00 AM,1/7/2024
573,10:31 AM,1:54 AM,6/28/2024
905,12:03 PM,12:11 PM,6/13/2024
786,12:59 PM,8:29 AM,7/23/2024
426,6:26 AM,8:54 PM,11/5/2024
566,5:13 AM,1:33 PM,10/24/2024
666,9:35 AM,10:35 AM,10/7/2024
735,8:22 PM,2:00 AM,6/19/2024
546,2:57 AM,1:55 AM,7/14/2024
882,12:35 AM,7:03 AM,2/20/2024
994,11:40 AM,9:34 PM,10/4/2024
609,7:02 AM,6:35 PM,11/26/2024
732,1:31 PM,3:15 PM,10/5/2024
418,11:47 AM,6:43 PM,2/9/2024
564,9:35 PM,9:08 PM,10/29/2024
800,9:46 PM,6:15 PM,6/1/2024
532,4:01 AM,1:26 AM,8/2/2024
1100,10:59 PM,10:34 PM,9/12/2024
718,1:16 PM,4:54 AM,12/13/2023
789,8:43 PM,1:58 AM,4/27/2024
829,2:22 PM,3:18 PM,4/1/2024
449,5:36 PM,10:47 AM,12/9/2024
1049,4:47 AM,2:25 AM,9/22/2024
1123,7:54 AM,5:57 PM,3/20/2024
551,6:36 PM,3:31 AM,6/30/2024
654,2:38 PM,4:15 AM,5/21/2024
609,8:26 PM,11:26 AM,7/17/2024
802,8:24 AM,12:44 PM,5/20/2024
672,11:48 PM,1:54 AM,12/17/2023
651,3:12 PM,7:23 AM,3/27/2024
507,1:04 AM,1:11 AM,8/26/2024
1086,9:53 AM,8:29 PM,9/7/2024
478,2:17 PM,5:31 AM,11/5/2024
644,3:41 PM,8:20 PM,9/7/2024
884,9:55 PM,1:18 AM,8/6/2024
849,6:13 PM,12:48 PM,7/25/2024
933,4:21 AM,10:49 AM,5/18/2024
816,2:03 AM,1:21 AM,5/28/2024
1043,10:16 PM,2:05 AM,8/10/2024
943,11:53 PM,2:52 AM,12/8/2024
914,5:00 AM,4:27 PM,10/12/2024
632,10:17 AM,11:34 AM,12/3/2024
940,10:36 AM,6:11 AM,4/1/2024
600,11:52 PM,2:30 PM,7/11/2024
725,1:43 PM,8:18 PM,6/30/2024
404,4:33 AM,8:18 AM,6/21/2024
810,9:14 AM,4:11 AM,8/4/2024
509,9:59 AM,3:27 PM,2/8/2024
